108万 | 21779元/平米 | 21中五一广场 | 2室1厅 | 49.59平米 | 南 | 简装 | 无
115万 | 23644元/平米 | 实验小学英华街 | 2室1厅 | 48.64平米 | 东 西 | 简装 | 无
73万 | 9020元/平米 | 工人村 | 2室2厅 | 80.94平米 | 西南 | 简装 | 无
350万 | 17787元/平米 | 长恒花园 | 4室3厅 | 196.78平米 | 南 北 | 精装 | 有
279万 | 27353元/平米 | 丰源山庄 | 2室2厅 | 102平米 | 南 北 | 精装 | 无
120万 | 18880元/平米 | 实验小学同庆街 | 3室1厅 | 63.56平米 | 东 西 | 其他 | 无
42万 | 8554元/平米 | 新泉巷 | 2室0厅 | 49.1平米 | 西南 | 其他 | 无
64万 | 10124元/平米 | 捷庆里 | 2室1厅 | 63.22平米 | 东南 | 简装 | 暂无数据
55.5万 | 8784元/平米 | 山庄南一街 | 2室1厅 | 63.19平米 | 南 北 | 简装 | 无
53.5万 | 10997元/平米 | 香松街 | 2室1厅 | 48.65平米 | 南 | 简装 | 无
58万 | 12399元/平米 | 香炉礁 | 2室1厅 | 46.78平米 | 西 | 简装 | 无
125万 | 24188元/平米 | 34中 | 2室0厅 | 51.68平米 | 南 北 | 简装 | 无
42万 | 10440元/平米 | 香炉礁 | 1室1厅 | 40.23平米 | 南 | 简装 | 无
76万 | 10218元/平米 | 景润一期 | 2室1厅 | 74.38平米 | 南 北 | 简装 | 无
120万 | 16954元/平米 | 沈铁铭悦 | 1室1厅 | 70.78平米 | 南 | 毛坯 | 暂无数据
160万 | 17888元/平米 | 香周首府 | 2室2厅 | 89.45平米 | 南 北 | 精装 | 暂无数据
200万 | 22285元/平米 | 丰源小区 | 2室2厅 | 89.75平米 | 南 北 | 简装 | 无
70万 | 9759元/平米 | 天源山庄 | 2室1厅 | 71.73平米 | 东 | 其他 | 无
99.5万 | 13285元/平米 | 北京街北 | 3室1厅 | 74.9平米 | 南 北 | 简装 | 无
620万 | 43792元/平米 | 远洋风景 | 3室2厅 | 141.58平米 | 南 北 | 精装 | 有
112万 | 34022元/平米 | 34中 | 1室0厅 | 32.92平米 | 南 | 简装 | 有
195万 | 15089元/平米 | 37中新开路 | 3室2厅 | 129.24平米 | 东 南 北 | 精装 | 无
72万 | 12165元/平米 | 香炉礁 | 2室1厅 | 59.19平米 | 南 北 | 精装 | 无
67万 | 10598元/平米 | 捷庆里 | 2室1厅 | 63.22平米 | 东 西 北 | 简装 | 暂无数据
194万 | 28986元/平米 | 34中 | 2室1厅 | 66.93平米 | 东 西 | 精装 | 无
112万 | 21539元/平米 | 锦华银座 | 2室2厅 | 52平米 | 北 | 精装 | 有
155万 | 17160元/平米 | 香周首府 | 2室2厅 | 90.33平米 | 南 北 | 毛坯 | 暂无数据
180万 | 19097元/平米 | 远洋风景 | 2室1厅 | 94.26平米 | 东 南 北 | 简装 | 有
240万 | 29974元/平米 | 34中 | 3室1厅 | 80.07平米 | 南 北 | 简装 | 无
235万 | 30331元/平米 | 星海绿山城 | 2室1厅 | 77.48平米 | 南 北 | 毛坯 | 有
350万 | 24931元/平米 | 中华名城 | 3室2厅 | 140.39平米 | 南 北 | 简装 | 无
192万 | 22014元/平米 | 龙畔锦城 | 2室2厅 | 87.22平米 | 南 北 | 简装 | 有
198万 | 20977元/平米 | 香周首府 | 2室2厅 | 94.39平米 | 南 北 | 精装 | 暂无数据
320万 | 23881元/平米 | 丰源山庄 | 3室2厅 | 134平米 | 南 北 | 简装 | 无
215万 | 16618元/平米 | 叠彩桃源 | 3室2厅 | 129.38平米 | 南 北 | 简装 | 无
410万 | 28955元/平米 | 远洋风景 | 3室2厅 | 141.6平米 | 南 北 | 其他 | 有
59.5万 | 10988元/平米 | 环山巷（八一路商圈） | 2室1厅 | 54.15平米 | 南 北 | 简装 | 无
275万 | 23738元/平米 | 万达华府二期 | 3室1厅 | 115.85平米 | 南 东 | 简装 | 有
105万 | 20023元/平米 | 润德广场 | 2室1厅 | 52.44平米 | 北 | 精装 | 有
295万 | 20906元/平米 | 万达华府二期 | 3室2厅 | 141.11平米 | 东南 | 简装 | 有
235万 | 29375元/平米 | 星海绿山城 | 2室2厅 | 80平米 | 南 北 | 毛坯 | 有
115万 | 23722元/平米 | 实验小学市场街 | 2室1厅 | 48.48平米 | 南 北 | 精装 | 无
249万 | 18233元/平米 | 中华名城 | 3室2厅 | 136.57平米 | 南 北 | 精装 | 无
198万 | 16320元/平米 | 长春花园 | 3室2厅 | 121.33平米 | 南 北 | 精装 | 无
62万 | 10381元/平米 | 杏红巷 | 2室1厅 | 59.73平米 | 南 | 简装 | 无
275万 | 21476元/平米 | 隆泉华庭 | 3室2厅 | 128.05平米 | 南 北 | 精装 | 有
203万 | 21937元/平米 | 捷山观海 | 2室2厅 | 92.54平米 | 南 北 | 精装 | 有
113万 | 20147元/平米 | 实验小学英华街 | 2室0厅 | 56.09平米 | 东 西 | 简装 | 无
74万 | 9058元/平米 | 新泉巷 | 2室1厅 | 81.7平米 | 南 北 | 简装 | 无
145万 | 27885元/平米 | 34中 | 2室1厅 | 52平米 | 南 | 精装 | 无
110万 | 27114元/平米 | 实验小学英华街 | 2室1厅 | 40.57平米 | 南 北 | 精装 | 无
176万 | 21257元/平米 | 21中五一广场 | 2室1厅 | 82.8平米 | 南 北 | 精装 | 无
68万 | 10674元/平米 | 新丽街 | 2室1厅 | 63.71平米 | 南 北 | 简装 | 无
105万 | 9925元/平米 | 金海花园东园 | 3室2厅 | 105.8平米 | 南 北 | 简装 | 无
95万 | 14814元/平米 | 建业街 | 2室1厅 | 64.13平米 | 南 北 | 其他 | 无
87.5万 | 15102元/平米 | 名城国际公馆 | 2室1厅 | 57.94平米 | 东 | 简装 | 有
180万 | 16655元/平米 | 叠彩桃源 | 3室2厅 | 108.08平米 | 南 北 | 其他 | 无
57万 | 7724元/平米 | 彩云路 | 2室1厅 | 73.8平米 | 西 | 简装 | 无
60万 | 9616元/平米 | 香炉礁 | 2室1厅 | 62.4平米 | 东 西 | 简装 | 无
116万 | 16242元/平米 | 北京街南 | 3室1厅 | 71.42平米 | 南 北 | 简装 | 无
163万 | 17529元/平米 | 香周首府 | 2室1厅 | 92.99平米 | 南 北 | 毛坯 | 暂无数据
190万 | 20241元/平米 | 远洋风景 | 2室2厅 | 93.87平米 | 西南 北 | 简装 | 有
170万 | 18038元/平米 | 香周首府 | 2室2厅 | 94.25平米 | 南 北 | 毛坯 | 暂无数据
165万 | 15391元/平米 | 新科花园 | 3室2厅 | 107.21平米 | 南 北 | 简装 | 无
120万 | 18199元/平米 | 因特摩尔 | 2室1厅 | 65.94平米 | 南 | 精装 | 有
115万 | 20254元/平米 | 因特摩尔 | 2室1厅 | 56.78平米 | 东北 | 精装 | 有
128万 | 23427元/平米 | 双语学校 | 2室1厅 | 54.64平米 | 南 | 简装 | 无
85万 | 13013元/平米 | 文荟小区 | 2室2厅 | 65.32平米 | 南 北 | 简装 | 无
78万 | 13568元/平米 | 海事附小 | 2室1厅 | 57.49平米 | 南 北 | 简装 | 无
140万 | 21875元/平米 | 中海华庭 | 2室1厅 | 64平米 | 南 | 精装 | 有
235万 | 18147元/平米 | 硅谷假日 | 3室2厅 | 129.5平米 | 南 北 | 精装 | 无
198万 | 13750元/平米 | 华兴山庄 | 3室2厅 | 144.01平米 | 南 北 | 精装 | 无
120万 | 14153元/平米 | 凌秀小区 | 3室1厅 | 84.79平米 | 南 | 精装 | 无
249万 | 11759元/平米 | 海创半山壹号 | 4室2厅 | 211.76平米 | 南 北 | 毛坯 | 有
242万 | 21227元/平米 | 弘基三期 | 3室2厅 | 114.01平米 | 南 北 | 简装 | 无
132万 | 15661元/平米 | 新新园二期 | 2室2厅 | 84.29平米 | 南 北 | 简装 | 有
258万 | 25834元/平米 | 亿达知音园 | 2室1厅 | 99.87平米 | 南 北 | 精装 | 无
290万 | 20221元/平米 | 弘基三期 | 3室1厅 | 143.42平米 | 南 北 | 精装 | 无
132万 | 17826元/平米 | 文萃轩小区 | 2室2厅 | 74.05平米 | 南 北 | 精装 | 无
159万 | 18788元/平米 | 康桥小镇 | 2室2厅 | 84.63平米 | 南 北 | 精装 | 无
178万 | 18840元/平米 | 弘基三期 | 3室2厅 | 94.48平米 | 南 北 | 精装 | 无
90万 | 14000元/平米 | 凌源街 | 3室1厅 | 64.29平米 | 南 北 | 简装 | 无
232万 | 25397元/平米 | 大华锦绣华城一期 | 3室2厅 | 91.35平米 | 南 北 | 精装 | 有
131万 | 27632元/平米 | 软景E居 | 1室1厅 | 47.41平米 | 东 北 | 精装 | 有
283万 | 21582元/平米 | 大华锦绣华城四期 | 4室2厅 | 131.13平米 | 南 北 | 毛坯 | 有
98万 | 19299元/平米 | 中海华庭 | 2室1厅 | 50.78平米 | 东北 | 精装 | 有
95万 | 15460元/平米 | 软件园小区 | 2室2厅 | 61.45平米 | 南 北 | 简装 | 无
192万 | 18466元/平米 | 小平岛亲海园 | 2室2厅 | 103.98平米 | 南 北 | 精装 | 有
256万 | 23001元/平米 | 大有文园 | 3室2厅 | 111.3平米 | 南 北 | 精装 | 有
306万 | 23327元/平米 | 大华锦绣华城三期 | 4室2厅 | 131.18平米 | 南 北 | 毛坯 | 有
245万 | 21034元/平米 | 小平岛亲海园 | 2室2厅 | 116.48平米 | 南 北 | 精装 | 有
115万 | 13711元/平米 | 由家村 | 2室1厅 | 83.88平米 | 南 北 | 简装 | 无
235万 | 23647元/平米 | 翰林观海 | 2室2厅 | 99.38平米 | 南 北 | 毛坯 | 有
220万 | 22917元/平米 | 大华锦绣华城一期 | 3室2厅 | 96平米 | 南 北 | 简装 | 有
95万 | 13601元/平米 | 山海一家一期 | 2室1厅 | 69.85平米 | 东 西北 | 精装 | 有
160万 | 17218元/平米 | 柏林水郡 | 2室2厅 | 92.93平米 | 南 北 | 精装 | 无
255万 | 22105元/平米 | 小平岛海悦山 | 3室2厅 | 115.36平米 | 南 北 | 精装 | 有
225万 | 22433元/平米 | 翰林观海 | 2室2厅 | 100.3平米 | 南 北 | 精装 | 无
123万 | 14884元/平米 | 凌秀小区 | 3室1厅 | 82.64平米 | 南 北 | 简装 | 无
176万 | 25090元/平米 | 东方圣克拉一期 | 2室1厅 | 70.15平米 | 南 | 精装 | 有
220万 | 24323元/平米 | 亿达国际新城 | 2室2厅 | 90.45平米 | 南 北 | 精装 | 有
239万 | 20353元/平米 | 弘基三期 | 3室2厅 | 117.43平米 | 南 北 | 精装 | 无
265万 | 20867元/平米 | 招商兰溪谷 | 3室2厅 | 127平米 | 南 北 | 毛坯 | 有
380万 | 19009元/平米 | 弘基三期 | 4室3厅 | 199.91平米 | 东 南 北 | 精装 | 有
249万 | 23790元/平米 | 弘基三期 | 3室2厅 | 104.67平米 | 东 南 北 | 精装 | 有
82.5万 | 15355元/平米 | MINI印象 | 1室0厅 | 53.73平米 | 东北 | 精装 | 有
190万 | 19150元/平米 | 硅谷假日 | 2室2厅 | 99.22平米 | 南 北 | 简装 | 无
72.5万 | 16355元/平米 | 软件园小区 | 1室1厅 | 44.33平米 | 南 | 精装 | 无
77.5万 | 18797元/平米 | 菁英汇 | 1室1厅 | 41.23平米 | 西北 | 简装 | 有
264万 | 21387元/平米 | 弘基三期 | 3室2厅 | 123.44平米 | 南 北 | 精装 | 无
96万 | 18427元/平米 | 文萃轩小区 | 2室1厅 | 52.1平米 | 南 北 | 简装 | 无
179.5万 | 21286元/平米 | 中海紫御观邸三期 | 2室2厅 | 84.33平米 | 西南 | 其他 | 有
76万 | 12102元/平米 | 由家村 | 2室1厅 | 62.8平米 | 南 | 简装 | 无
125万 | 20049元/平米 | 柏悦国际公寓 | 2室1厅 | 62.35平米 | 西南 | 精装 | 有
120万 | 16688元/平米 | 菁英汇 | 2室1厅 | 71.91平米 | 西北 | 精装 | 有
235万 | 16515元/平米 | 亿达普罗旺斯 | 3室1厅 | 142.3平米 | 南 北 | 毛坯 | 有
295万 | 18518元/平米 | 弘基二期 | 4室2厅 | 159.31平米 | 南 北 | 精装 | 无
175万 | 15442元/平米 | 大有恬园 | 3室2厅 | 113.33平米 | 南 北 | 精装 | 无
173万 | 19584元/平米 | 海创半山壹号 | 2室2厅 | 88.34平米 | 南 北 | 精装 | 有
235万 | 15734元/平米 | 小平岛邻海园 | 3室2厅 | 149.36平米 | 南 北 | 简装 | 有
209万 | 19951元/平米 | 大湖山语 | 3室1厅 | 104.76平米 | 南 北 | 精装 | 有
54万 | 13200元/平米 | 软件园小区 | 1室1厅 | 40.91平米 | 南 | 精装 | 无
57万 | 13792元/平米 | 由家村 | 1室1厅 | 41.33平米 | 南 北 | 简装 | 无
75万 | 15982元/平米 | 嘉创E人国际 | 1室1厅 | 46.93平米 | 南 | 简装 | 有
124万 | 20013元/平米 | 翰林观海公寓 | 1室1厅 | 61.96平米 | 西南 | 精装 | 无
298万 | 22924元/平米 | 国滨馆 | 3室2厅 | 130平米 | 南 北 | 毛坯 | 有
193万 | 24678元/平米 | 软景E居 | 2室2厅 | 78.21平米 | 西南 | 精装 | 有
254.5万 | 23168元/平米 | 翰林观海 | 3室2厅 | 109.85平米 | 南 北 | 精装 | 有
237万 | 18923元/平米 | 小平岛邻海园 | 3室2厅 | 125.25平米 | 南 北 | 精装 | 有
170万 | 18670元/平米 | 海创半山壹号 | 2室2厅 | 91.06平米 | 南 北 | 精装 | 有
263万 | 15546元/平米 | 小平岛亲海园 | 3室2厅 | 169.18平米 | 南 北 | 简装 | 有
338万 | 15321元/平米 | 海创半山壹号 | 4室3厅 | 220.62平米 | 南 北 | 精装 | 有
145万 | 30944元/平米 | 软景E居 | 1室1厅 | 46.86平米 | 南 西 | 精装 | 有
54.6万 | 13227元/平米 | 凌源街 | 2室1厅 | 41.28平米 | 南 北 | 简装 | 无
139万 | 18031元/平米 | 康桥小镇 | 2室1厅 | 77.09平米 | 南 北 | 精装 | 有
180万 | 18803元/平米 | 弘基三期 | 3室2厅 | 95.73平米 | 南 北 | 精装 | 无
739万 | 33593元/平米 | 东方圣克拉二期 | 4室2厅 | 219.99平米 | 南 北 | 精装 | 有
43万 | 10253元/平米 | 由家村 | 1室1厅 | 41.94平米 | 东 西 | 简装 | 无
113万 | 15495元/平米 | 软件园小区 | 2室1厅 | 72.93平米 | 东 南 北 | 精装 | 无
59万 | 14568元/平米 | 软件园小区 | 1室1厅 | 40.5平米 | 南 | 简装 | 无
215万 | 21715元/平米 | 硅谷假日 | 2室2厅 | 99.01平米 | 南 北 | 其他 | 无
199万 | 19011元/平米 | 大有恬园二期 | 3室2厅 | 104.68平米 | 南 北 | 毛坯 | 有
161万 | 17681元/平米 | 海创半山壹号 | 2室2厅 | 91.06平米 | 南 北 | 毛坯 | 有
180万 | 23377元/平米 | 康桥小镇 | 4室2厅 | 77平米 | 南 北 | 简装 | 无
522万 | 34805元/平米 | 大华锦绣华城一期 | 5室3厅 | 149.98平米 | 南 北 | 精装 | 有
198万 | 25317元/平米 | 软景E居 | 2室1厅 | 78.21平米 | 西南 | 精装 | 有
159万 | 17655元/平米 | 海创半山壹号 | 2室1厅 | 90.06平米 | 南 北 | 毛坯 | 有
225万 | 22534元/平米 | 亿达国际新城 | 2室2厅 | 99.85平米 | 南 北 | 精装 | 有
220万 | 24323元/平米 | 亿达国际新城 | 2室1厅 | 90.45平米 | 南 北 | 精装 | 有
185万 | 19955元/平米 | 中海紫御观邸三期 | 2室2厅 | 92.71平米 | 南 | 精装 | 有
134万 | 28590元/平米 | 软景E居 | 1室0厅 | 46.87平米 | 东北 | 精装 | 有
75万 | 14779元/平米 | 山海一家一期 | 2室1厅 | 50.75平米 | 西南 | 精装 | 有
172万 | 19970元/平米 | 悦丽海湾 | 2室1厅 | 86.13平米 | 南 北 | 精装 | 有
49万 | 13158元/平米 | 由家村 | 1室1厅 | 37.24平米 | 东 西 | 简装 | 无
285万 | 24330元/平米 | 东方圣克拉二期 | 2室2厅 | 117.14平米 | 南 | 精装 | 有
153万 | 18056元/平米 | 第8区 | 2室2厅 | 84.74平米 | 南 | 简装 | 有
150万 | 19639元/平米 | 海逸诺丁山 | 2室1厅 | 76.38平米 | 南 | 精装 | 有
223万 | 20323元/平米 | 中铁诺德滨海花园 | 3室2厅 | 109.73平米 | 南 北 | 精装 | 有
320万 | 24426元/平米 | 中海紫御观邸二期 | 3室2厅 | 131.01平米 | 南 北 | 其他 | 有
80万 | 15556元/平米 | MINI印象 | 1室1厅 | 51.43平米 | 南 | 精装 | 有
86.5万 | 14563元/平米 | 文萃轩小区 | 2室1厅 | 59.4平米 | 南 北 | 简装 | 无
82万 | 16142元/平米 | MINI印象 | 1室0厅 | 50.8平米 | 东北 | 精装 | 有
180万 | 12561元/平米 | 新新园二期 | 5室3厅 | 143.31平米 | 南 北 | 精装 | 无
62万 | 13990元/平米 | 百合IT家园 | 1室1厅 | 44.32平米 | 南 | 精装 | 无
165万 | 18853元/平米 | 恒瑞坦城 | 2室1厅 | 87.52平米 | 西南 | 毛坯 | 有
275万 | 22360元/平米 | 翰林观海 | 3室2厅 | 122.99平米 | 南 北 | 精装 | 有
240万 | 24596元/平米 | 大华锦绣华城四期 | 3室2厅 | 97.58平米 | 南 北 | 精装 | 有
79万 | 14493元/平米 | 文萃轩小区 | 2室0厅 | 54.51平米 | 南 北 | 简装 | 无
102万 | 15540元/平米 | 文萃轩小区 | 3室0厅 | 65.64平米 | 南 北 | 简装 | 无
235万 | 26726元/平米 | 未名山 | 2室2厅 | 87.93平米 | 南 北 | 精装 | 有
77万 | 15173元/平米 | 山海一家一期 | 2室1厅 | 50.75平米 | 东南 | 简装 | 有
165万 | 15450元/平米 | 大有恬园 | 3室2厅 | 106.8平米 | 南 北 | 精装 | 无
83万 | 15448元/平米 | MINI印象 | 1室0厅 | 53.73平米 | 东北 | 精装 | 有
192万 | 19659元/平米 | 大湖山语 | 2室1厅 | 97.67平米 | 南 北 | 精装 | 有
118万 | 12420元/平米 | 东电小区 | 2室2厅 | 95.01平米 | 南 北 | 简装 | 无
130万 | 25728元/平米 | 万奕学院派 | 1室0厅 | 50.53平米 | 南 | 精装 | 有
58万 | 11418元/平米 | 万达海景公寓 | 2室1厅 | 50.8平米 | 南 | 精装 | 有
239万 | 24635元/平米 | 大华锦绣华城一期 | 3室2厅 | 97.02平米 | 南 北 | 精装 | 有
145万 | 17201元/平米 | 龙江路（学府商圈） | 3室1厅 | 84.3平米 | 南 北 | 简装 | 无
160万 | 20093元/平米 | 中铁诺德滨海花园 | 2室1厅 | 79.63平米 | 南 | 精装 | 有
148万 | 29180元/平米 | 软景E居 | 1室1厅 | 50.72平米 | 西北 | 精装 | 有
168万 | 15145元/平米 | 东电小区 | 3室2厅 | 110.93平米 | 南 西 北 | 精装 | 无
142万 | 20205元/平米 | 中铁诺德滨海花园 | 2室1厅 | 70.28平米 | 南 北 | 简装 | 有
108万 | 18137元/平米 | 因特摩尔 | 2室2厅 | 59.55平米 | 东南 东北 | 精装 | 有
132万 | 20052元/平米 | 新科花园 | 2室2厅 | 65.83平米 | 南 北 | 简装 | 无
95万 | 20671元/平米 | 因特摩尔 | 1室1厅 | 45.96平米 | 东南 | 精装 | 有
84万 | 16536元/平米 | MINI印象 | 1室0厅 | 50.8平米 | 东北 | 精装 | 有
268万 | 21553元/平米 | 小平岛亲海园A2组团 | 3室2厅 | 124.35平米 | 南 北 | 精装 | 有
210万 | 18187元/平米 | 小平岛海悦山 | 3室2厅 | 115.47平米 | 南 北 | 精装 | 有
275万 | 21929元/平米 | 亿达国际新城 | 3室2厅 | 125.41平米 | 南 北 | 精装 | 有
139万 | 16989元/平米 | 柏林水郡 | 2室1厅 | 81.82平米 | 南 北 | 精装 | 无
285万 | 22557元/平米 | 亿达国际新城 | 3室2厅 | 126.35平米 | 南 北 | 简装 | 有
95万 | 13601元/平米 | 山海一家一期 | 2室1厅 | 69.85平米 | 东 西 北 | 精装 | 有
245万 | 22451元/平米 | 大有文园 | 3室2厅 | 109.13平米 | 南 北 | 精装 | 有
186万 | 19497元/平米 | 亿达普罗旺斯二期 | 3室1厅 | 95.4平米 | 南 | 毛坯 | 有
223万 | 16292元/平米 | 壹品漫谷 | 3室2厅 | 136.88平米 | 南 北 | 其他 | 有
190万 | 21920元/平米 | 学府1+1 | 2室2厅 | 86.68平米 | 南 北 | 精装 | 无
165万 | 20729元/平米 | 中铁诺德滨海花园 | 2室1厅 | 79.6平米 | 南 | 其他 | 有
288万 | 18930元/平米 | 大有恬园 | 4室2厅 | 152.14平米 | 南 北 | 精装 | 无
190万 | 22620元/平米 | 中海紫御观邸三期 | 2室2厅 | 84平米 | 南 北 | 其他 | 有
78万 | 15370元/平米 | 山海一家一期 | 2室1厅 | 50.75平米 | 东南 | 精装 | 有
195万 | 16888元/平米 | 小平岛海悦山 | 3室2厅 | 115.47平米 | 南 北 | 毛坯 | 有
258万 | 26279元/平米 | 海逸诺丁山 | 3室2厅 | 98.18平米 | 南 北 | 其他 | 有
130万 | 10659元/平米 | city one | 2室1厅 | 121.97平米 | 西南 | 精装 | 有
275万 | 23231元/平米 | 东方圣克拉二期 | 3室2厅 | 118.38平米 | 南 | 精装 | 有
268万 | 15883元/平米 | 亿达普罗旺斯二期 | 3室2厅 | 168.74平米 | 南 北 | 毛坯 | 有
120万 | 12068元/平米 | city one | 2室1厅 | 99.44平米 | 东北 | 简装 | 有
209万 | 22000元/平米 | 名仕智慧谷 | 2室2厅 | 95平米 | 南 北 | 精装 | 有
175万 | 19084元/平米 | 哈佛映像 | 2室1厅 | 91.7平米 | 南 北 | 精装 | 有
235万 | 21077元/平米 | 宏都峰景 | 3室2厅 | 111.5平米 | 南 北 | 精装 | 有
225万 | 27125元/平米 | 小平岛E东组团 | 2室2厅 | 82.95平米 | 南 北 | 精装 | 有
152万 | 20016元/平米 | 菁英汇 | 2室2厅 | 75.94平米 | 南 | 简装 | 有
346万 | 26086元/平米 | 中海紫御观邸一期 | 2室1厅 | 132.64平米 | 南 北 | 精装 | 有
